decision	store_name	area	google_place_id	maps_url	catalog_name	catalog_address	name_agreement	similarity	box_hits	area_hits	posts	caption_excerpt
city_box_unique_strict	aloft パセーラ店	広島県広島市	ChIJpSl1xQuiWjUR6zKbHUztjDs	https://www.google.com/maps/place/?q=place_id:ChIJpSl1xQuiWjUR6zKbHUztjDs					1	1	1	🥖店舗詳細はこちら⬇️ ⏎  ⏎ 🥖1983年創業！広島の老舗ベーカリー ⏎ ALOFT（アロフト） ⏎  ⏎ 昔からよく買っているお気に入りのパン屋さん🥐 ⏎ 何を食べても安定に美味しい！ ⏎  ⏎ フランスの伝統的なパンづくりをベースに、昔ながらの技術を守りながら、新しい商品もたくさん登場しています✨ ⏎  ⏎ 保存料や添加物は極力使わないことを目指して
city_box_unique_strict	肉屋の本格焼肉 一期一会	広島県広島市	ChIJV-b9yDGjWjURdCSF8CUcTs8	https://www.google.com/maps/place/?q=place_id:ChIJV-b9yDGjWjURdCSF8CUcTs8	一期一会	西区草津南1-6-2	contains	1.00	1	1	1	🥩店舗詳細はこちら⬇️ ⏎ いいなと思ったらフォローしてね！ ⏎ 他の投稿はこちら▶ mori.629  ⏎  ⏎ ———————————— ⏎  ⏎ 🥩お肉屋さん直営だからこそ！ ⏎ 低価格で、最高品質のお肉が楽しめる焼肉店✨ ⏎  ⏎ A5ランクの黒毛和牛を、驚きの価格で堪能できる ⏎ 「肉屋の本格焼肉 一期一会」🥩 ⏎  ⏎ 全国からプロが厳選した、 
city_box_unique_strict	トレッタ三次	広島県三次市	ChIJASDYtrjqUDUR2O2xnMxt7Y4	https://www.google.com/maps/place/?q=place_id:ChIJASDYtrjqUDUR2O2xnMxt7Y4	トレッタみよし レストラン	東酒屋町438 トレッタみよし	DIFFERENT	0.25	1	1	1	🥖店舗詳細はこちら⬇️ ⏎ いいなと思ったらフォローしてね！ ⏎ 他の投稿はこちら▶ mori.629  ⏎ ———————————— ⏎  ⏎ 🍞ドライブ途中に行ってみた！ ⏎  ⏎ 三次ワイナリーの近く、 ⏎ 三次の人気スポット「トレッタ三次」の一角にある ⏎ green mugi mugi（グリーン ムギムギ）へ🥐✨ ⏎  ⏎ 三次の旬の野菜や果物など
city_box_unique_strict	うちのおやつ	広島県広島市	ChIJjfYDXVmZWjURYAswgntQYSk	https://www.google.com/maps/place/?q=place_id:ChIJjfYDXVmZWjURYAswgntQYSk					1	1	1	🍰 店舗詳細はこちら⬇️ ⏎  ⏎ もりカフェです！- ̗̀( ˶^ᵕ'˶)b  ⏎ 見て頂き、ありがとうございます。　 ⏎ 他の投稿はこちら▶ mori.629  ⏎ ———————————— ⏎  ⏎ 🍰焼き菓子とケーキのお店「うちのおやつ」 ⏎  ⏎ 久しぶりに行ってきたよ〜☺️✨ ⏎  ⏎ 季節のフルーツを使ったタルトやショートケーキ、シュークリーム
city_box_unique_strict	カラオケまねきねこ 盛岡バイパス店	岩手県盛岡市	ChIJEQfPNXx3hV8R9WeUO_XKF6A	https://www.google.com/maps/place/?q=place_id:ChIJEQfPNXx3hV8R9WeUO_XKF6A	カラオケまねきねこ盛岡バイパス店	岩手県盛岡市上堂四丁目３番８号	exact	1.00	1	1	1	PR【盛岡市】岩手初！おかしバーがあるカラオケ店🎤 ⏎  ⏎ ✾ー✾ー✾ー✾ー✾ー✾ー✾ー✾ ⏎ 🐈️カラオケまねきねこ ⏎ 　盛岡バイパス店 ⏎  ⏎ karaoke_manekineko_pr ⏎  ⏎ 定休日 なし ⏎ 営業時間 24時間営業 ⏎ 駐車場 あり ⏎ 住所 岩手県盛岡市上堂4-3-8 ⏎  ⏎ おかしバー料金 ⏎ ✔13歳以上…770円(
city_box_unique_strict	虎虎マーラータン	岩手県盛岡市	ChIJc7SfRwB3hV8R__8vrfxKYzw	https://www.google.com/maps/place/?q=place_id:ChIJc7SfRwB3hV8R__8vrfxKYzw	虎虎マーラータン	岩手県盛岡市前潟二丁目３番６号	exact	1.00	1	1	1	【盛岡市】NEWオープン！食べてととのう麻辣湯🔥 ⏎  ⏎ ✾ー✾ー✾ー✾ー✾ー✾ー✾ー✾ ⏎ 🔥虎虎マーラータン ⏎  ⏎ fufu.maratan ⏎  ⏎ 定休日 なし ⏎ 営業時間 11:00〜15:00(L.O.14:30) ⏎ 　　　　 17:00〜22:00(L.O.21:30) ⏎ 駐車場 あり ⏎ 住所  岩手県盛岡市前潟2-3-6 ⏎  
city_box_unique_strict	あそびばがおー	岩手県釜石市	ChIJMZcuEgAPhl8RJqOTKS_wdAo	https://www.google.com/maps/place/?q=place_id:ChIJMZcuEgAPhl8RJqOTKS_wdAo					1	1	1	【釜石市】年の差兄弟もOK!!!無料で遊べる室内遊び場☀ ⏎  ⏎ ✾ー✾ー✾ー✾ー✾ー✾ー✾ー✾ ⏎ 🐯あそびばがおー ⏎  ⏎ 定休日 なし ⏎ 営業時間 9:00〜17:00 ⏎ 駐車場 あり ⏎ 住所 岩手県釜石市港町2-1-1 イオンタウン釜石 本館2F ⏎ 対象年齢 0歳〜小学校低学年程度 ⏎ 　　　　（保護者同伴必須） ⏎  ⏎ ※この情報は投
city_box_unique_strict	yakitori+81	東京都世田谷区	ChIJRXjjOUvzGGARzFW08vrKWk0	https://www.google.com/maps/place/?q=place_id:ChIJRXjjOUvzGGARzFW08vrKWk0					1	1	1	焼き鳥好きほど、一度は体験してほしい。 ⏎  ⏎ 火入れの精度 ⏎ 串ごとの完成度 ⏎  ペアリングの奥行き ⏎  ⏎ 一串一串が主役級で、 ⏎  食べ進めるほどに余韻が重なっていく。 ⏎  ⏎ 落ち着いたカウンター空間で味わうのは、 ⏎  ただの焼き鳥ではなく“コースとしての体験” ⏎  ⏎ “しっかり食べたい日”にも ⏎  “特別な夜”にも選びたくなる理
city_box_unique_strict	trattoria enzone	東京都新宿区	ChIJvSWsAACNGGARb1a3sa_SRuk	https://www.google.com/maps/place/?q=place_id:ChIJvSWsAACNGGARb1a3sa_SRuk					1	1	1	大人の夜をゆっくり楽しみたいなら、ここ。 ⏎ 駅1分とは思えない静けさに包まれた「Trattoria EnZone」。 ⏎ 落ち着いた灯りと心地いい距離感が、ふたりの時間をより深くしてくれる。 ⏎  ⏎ 今回頼んだメニュー ⏎ ※2026年1月からの料金となります ⏎ ・EnZoneの前菜6種盛合せ 1人前　￥1,200（2人前～） ⏎ ・Tボーンステーキ 
city_box_unique_strict	かごしまリヤカー屋台	鹿児島県鹿児島市	ChIJCw29tm1nPjURwJxTJX5wees	https://www.google.com/maps/place/?q=place_id:ChIJCw29tm1nPjURwJxTJX5wees					1	1	1	大人気のリヤカー屋台が今月も開催決定！ ⏎  ⏎ 赤提灯に火が灯る、この雰囲気がたまらない。 ⏎ 「かごしまリヤカー屋台」全店舗をNo. 1で調査してきた！ ⏎  ⏎ 目の前で上がる炎、焼ける肉の匂い、冷えたビール。 ⏎ 精肉店直営の串焼きから、絶品餃子、さらには豪華な和牛ステーキまで… ⏎ 屋台のレベルを完全に超えてます😂👏 ⏎ おひとり様でサクッと飲むの
city_box_unique_strict	鹿児島空港 ふく福 おすすめメニューtop3	鹿児島県霧島市	ChIJRWg3oHj-PjUR4QIIuJilQiw	https://www.google.com/maps/place/?q=place_id:ChIJRWg3oHj-PjUR4QIIuJilQiw					1	1	1	『鹿児島空港 ふく福 おすすめメニューTOP3』 ⏎  ⏎ [店舗情報] ⏎ ふく福 ⏎ 鹿児島県霧島市溝辺町麓822 鹿児島空港内 ⏎ 0995-58-2918 ⏎ 10:00~20:30(20:00 L.O) ⏎  ⏎ ⭐️今ならPayどんでお得に食べられる? ⏎ ================ ⏎ 【Payどん第2弾 鹿児島空港プレミアム付き商品券】
city_box_unique_strict	シーウインド	神奈川県横浜市	ChIJU6ZK-hFcGGAR9a2kgC_Z_x4	https://www.google.com/maps/place/?q=place_id:ChIJU6ZK-hFcGGAR9a2kgC_Z_x4	LOUNGE SEAWIND	西区北幸1-3-23	DIFFERENT	0.00	1	1	1	横浜ベイシェラトン ホテル&タワーズ ラウンジ「シーウインド」 ⏎  ⏎ ナイトスイーツブッフェ ⏎ Sweets Parade ⏎ ～ピーチ＆マンゴー～ ⏎  ⏎ スペシャルデザートのピーチメルバをはじめ桃のショートケーキや濃厚なマンゴープリンがラインナップ🍰 ⏎  ⏎ スイーツと一部ライトミールはテーブルのQRコードからスマホでのオーダーだから立たなくて
city_box_unique_strict	騎射場の居酒屋『ペンギン酒店』	鹿児島県鹿児島市	ChIJZyFyx55nPjUR8QZ3iwfivgw	https://www.google.com/maps/place/?q=place_id:ChIJZyFyx55nPjUR8QZ3iwfivgw	ペンギン酒店	鹿児島県鹿児島市荒田２丁目７６−８	contains	1.00	1	1	1	『あなたにとって鹿児島No.1のお店は？』 ⏎  ⏎ 本日紹介して頂いたお店は ⏎ penguinsaketen ⏎  ⏎ 📍騎射場の居酒屋『ペンギン酒店』 ⏎ 鹿児島市荒田２丁目７６−８ さくら咲ビル 1Ｆ ⏎ ⏰ 16:00-22:00 ⏎ 定休日　水・木 ⏎  ⏎ 【視聴者限定のスペシャルクーポン！】 ⏎ この動画を見てくれた方限定！ ⏎ 動画で紹介し
city_box_unique_strict	安福本店	愛知県春日井市	ChIJu_T4BQBzA2AR3bZSmmcaaOg	https://www.google.com/maps/place/?q=place_id:ChIJu_T4BQBzA2AR3bZSmmcaaOg					1	1	1	春日井市鳥居松町にある焼肉店「安福本店」です、土日はランチ営業しているので週末のお昼に利用してみました。入口で靴を脱いで上がるスタイルで店内はテーブルと掘りごたつで半個室や完全個室と高級感のある雰囲気です。１３時少し前くらいに入りましたがこの日は席には少し余裕がある感じでした。 ⏎ ⁡ ⏎ 石焼ビビンバや飛騨牛カレー、冷麺、黒毛和牛赤身肉タレ御膳などのランチ
city_box_unique_strict	船町ベースカフェ	岐阜県大垣市	ChIJRQBRiMGxA2ARmR7K2L4Ll64	https://www.google.com/maps/place/?q=place_id:ChIJRQBRiMGxA2ARmR7K2L4Ll64	船町ベース	2 Chome-1 Funamachi	contains	1.00	1	1	1	大垣市船町にあるお店「船町ベースカフェ」です、休日の午前中に利用してみました。店内のカフェスペースとテラス席があり、１０時３０分くらいに入りましたがお客さんはまばらな感じでしたね、この日は涼しく過ごしやすい気候の日だったのでテラス席でいただくことに。 ⏎ ⁡ ⏎ メニューはおむすびにケーキなどのスイーツがあり、この日は朝食としてのおむすびがお目当て、おむすび
city_box_unique_strict	蓮沼ウォーターガーデン	千葉県山武市	ChIJT6atyLTCImARJgDLP3iEiBs	https://www.google.com/maps/place/?q=place_id:ChIJT6atyLTCImARJgDLP3iEiBs	蓮沼ウォーターガーデン　 うず売店	千葉県山武市蓮沼ホ３６８－１	contains	1.00	1	1	1	👇プールの途中で浜焼き？！⛱️🌊 ⏎  ⏎ 【　BEACH HOUSE HIRANO　】 ⏎  ⏎ 🏖️千葉県の巨大プール『蓮沼ウォーターガーデン』 ⏎ 　今回は裏技ご紹介✨ ⏎ 　蓮沼ウォーターガーデンは無料で再入場スタンプ押してもらえて、歩いて殿下海水浴場へ行けるよ ⏎ 　そこにある海の家の焼きハマが絶品✨✨🐚 ⏎  ⏎ 🏖️店主が採ったハマグリ！ ⏎ 
city_box_unique_strict	ミルクを食べるバター	東京都千代田区	ChIJ0TUQMf-LGGARGckAvNCVZZ8	https://www.google.com/maps/place/?q=place_id:ChIJ0TUQMf-LGGARGckAvNCVZZ8					1	1	1	作りたての丸ごとバターをたっぷり楽しむ焼きたてホットケーキを紹介します🧈 ⏎  ⏎ 【BUTTER 美瑛放牧酪農場】 ⏎ ◎「ミルクを食べるバター」を食べるホットケーキ 2,200円 ⏎  ⏎ 毎朝併設のバター工房で作られる新鮮なバターを丸ごと楽しめるホットケーキ🥞 ⏎  ⏎ 注文後に銅板で焼きあげる巨大ホットケーキは外はサクッと中ふんわり、優しい甘味が特徴
city_box_unique_strict	イトパン	香川県三豊市	ChIJ0eZ0USV4UTURRxIaAItBqx0	https://www.google.com/maps/place/?q=place_id:ChIJ0eZ0USV4UTURRxIaAItBqx0	伊藤製パン所	香川県三豊市仁尾町仁尾丁３４７	DIFFERENT	0.00	1	1	1	87歳のチヅばあちゃんが1人で営むパン屋さんを紹介します🍞 ⏎  ⏎ 【伊藤製パン】 ⏎ ◎パン各種 110-130円 ⏎  ⏎ 創業70年、通称「イトパン」と呼ばれ地元民に愛され続ける老舗のパン屋さん！ ⏎  ⏎ 87歳のチヅばあちゃんは毎朝3時から生地をこね始めて約100個のパンを作るらしい！ ⏎ 歴史を感じる工房内で1人で一生懸命作ってる姿を見て熱いも
city_box_unique_strict	iクレーン 新発田店(旧おたちゅう新発田店)	新潟県新発田市	ChIJv45-mZAxi18R0RmcjuDguQg	https://www.google.com/maps/place/?q=place_id:ChIJv45-mZAxi18R0RmcjuDguQg					1	1	1	【新潟】もはやスーパー⁉️新発田のふしぎなゲーセンで爆買いした結果…🛒🥔 ⏎  ⏎ ここ、実はゲームセンターなんです😳  ⏎ 店内にはなぜかお買い物カートが！ ⏎  ⏎ そして景品には、じゃがいもやスイカなどの野菜まで🍉 ⏎  ⏎ 1回30円から遊べる台もあって、 ⏎ 初心者の私でも獲れちゃいました✨ ⏎ カゴいっぱい遊んで、まさに爆買い気分！ ⏎  ⏎ 📍
city_box_unique_strict	show by jaws(カヤック/ sup 体験)	新潟県佐渡市	ChIJR6yweZ1p818RI9ERyNGKr5k	https://www.google.com/maps/place/?q=place_id:ChIJR6yweZ1p818RI9ERyNGKr5k					1	1	1	【新潟】佐渡島の夜は、光る海中探検へ🛶✨ ⏎  ⏎ 夏休みに絶対行ってほしい、 ⏎ 佐渡島のナイトカヤック！！！🛶 ⏎  ⏎ 夕日を見送ったあとに始まる、夜のふしぎな冒険。 ⏎  ⏎ カヤックの底がライトアップされていて、 ⏎ 海面が青く照らされるのが本当に神秘的でした…！ ⏎  ⏎ 透明度バツグンの海を進んで暗闇の洞窟に入ったり、 ⏎ 夜行性の大きなカニに
city_box_unique_strict	新柳本店	新潟県新発田市	ChIJCWS8QXgxi18R051elAZ09pE	https://www.google.com/maps/place/?q=place_id:ChIJCWS8QXgxi18R051elAZ09pE	新柳本店	新潟県新発田市諏訪町３丁目３−１３	exact	1.00	1	1	1	【新発田市】ぷるぷる食感🌿水わらび餅。 ⏎  ⏎ ぷるんと揺れる透明な雫に、 ⏎ きな粉と濃厚な黒蜜をとろりとかけて☺️🤍 ⏎  ⏎ 📍新柳本店 ⏎ 新潟県新発田市諏訪町３丁目３−１３  shinyanagi_honten  ⏎  ⏎ #夏のスイーツ #水わらび餅 #新発田観光 #新潟観光 #新柳本店
city_box_unique_strict	大衆馬肉酒場 うまる 新潟駅前店	新潟県新潟市	ChIJ1-J5aiTJ9F8R6TTr-pHKoKw	https://www.google.com/maps/place/?q=place_id:ChIJ1-J5aiTJ9F8R6TTr-pHKoKw					1	1	1	【新潟】新潟駅前で見つけた極上馬肉酒場🐴✨ ⏎  ⏎ こんなに贅沢なのにヘルシーだから罪悪感ゼロ…！  ⏎  自分へのご褒美に行きたくなるお店 ⏎ 『大衆馬肉酒場 うまる』さんに行ってきました🤍  目の前で炙ってくれるすき焼きユッケは ⏎ 香ばしさととろける食感が最高…！ ⏎  ⏎ ウニやいくらと馬肉のコラボや、溢れる肉厚なマス盛り、 モクモク演出が楽しい名
city_box_unique_strict	佐渡うどん 蒼囲(あおい)	新潟県佐渡市	ChIJy2dEML9n818RxFQQ5_Fl1HU	https://www.google.com/maps/place/?q=place_id:ChIJy2dEML9n818RxFQQ5_Fl1HU	佐渡うどん蒼囲（あおい）	乙153-1	exact	1.00	1	1	1	＼佐渡旅行で行ってよかった！大満足ランチ／ ⏎  ⏎ 佐渡旅行で、どうしても行きたかった ⏎ 『佐渡うどん 蒼囲（あおい）』さんへ！ ⏎  ⏎ 緑色のうどんと、巨大かきあげ✨✨　 ⏎  ⏎ ▫️店舗名：佐渡うどん 蒼囲（あおい） ⏎ 　sadoudonaoi ⏎ ▫️住所：新潟県佐渡市千種乙153-1 ⏎ ▫️営業時間：昼11:00～15:00（L.O.14
city_box_unique_strict	メモリアル三条(ミズベリング三条)	新潟県三条市	ChIJC-jac0Xj9F8R9zg1N4_hhDw	https://www.google.com/maps/place/?q=place_id:ChIJC-jac0Xj9F8R9zg1N4_hhDw					1	1	1	【新潟県】この夏、見逃せない夜イベント🫧✨ ⏎ 夜空いっぱいに広がる、“光るシャボン玉”が幻想的すぎる…！ ⏎  ⏎ 7月11日（土）、メモリアル三条にて ⏎ 「洪水災害メモリアル＆ミズベリング三条フェス」が開催🌌 ⏎ このイベントは、洪水災害の記憶を未来へつなぐ特別な時間。 ⏎  ⏎ 注目は、シャボン玉パフォーマンス集団「AWABITO」さんによるナイトバ
city_box_unique_strict	honda cars 北陸 u-select金沢	石川県金沢市	ChIJo17Pjsc0-F8RgvC0cKN19L4	https://www.google.com/maps/place/?q=place_id:ChIJo17Pjsc0-F8RgvC0cKN19L4					1	1	1	【県内唯一のHonda認定中古車専門店が金沢にOPEN🚗✨】 ⏎  ⏎ 7月25日、金沢市古府に ⏎ 「Honda Cars 北陸 U-Select金沢」が ⏎ グランドオープンしました🎉 ⏎  ⏎ ここは、Hondaが選び抜いた良質な中古車を扱う ⏎ 県内唯一のHonda認定中古車専門店！ ⏎  ⏎ 店頭には、軽自動車からSUV・ミニバンまで ⏎ 常時約8
city_box_unique_strict	遊食刻 金沢駅前店	石川県金沢市	ChIJ6zVVE5sz-F8RiYUgGZvKqSM	https://www.google.com/maps/place/?q=place_id:ChIJ6zVVE5sz-F8RiYUgGZvKqSM					1	1	1	｟金沢駅前に7月1日 NEW OPEN🍻✨｠ ⏎  ⏎ 金沢駅から徒歩6分の場所に ⏎ 富山の名店「遊食刻」がニューオープン🎊👏 ⏎  ⏎ ここ、富山湾直送の ⏎ 新鮮な海鮮が楽しめるお店で、 ⏎  ⏎ ホタルイカの沖漬け、白エビのお造り、 ⏎ ホタルイカと舞茸の釜飯など ⏎ 富山らしいメニューがたくさん…！✨ ⏎  ⏎ さらに、鴨の治部煮や炙り鯖棒寿司、 
